IBGE,IBGE6,CIDADE,ANO,BCG,PENTA,ROTA,MENINGOC,PNEUMO,POLIO,HEPB,IDHM,IDHM Renda,IDHM Educação,IDHM Longevidade,AREA_TERRITORIAL,PIB_PERCAPTA,DENSIDADE_DEMOGRAFICA,POPULACAO,MACRORREGIAO,PARTIDO PREFEITOS,POSTOS,mae_s_instru,mae_inst_1_8_anos,mae_inst_8_11_anos,mae_inst_12m_anos,pop_urb(%)
4306809.0,430680.0,ENCANTADO,2022,87.1886120996441,81.8505338078292,86.8421052631579,97.3684210526316,92.1052631578947,100.0,100.0,0.767,0.764,0.687,0.858,140.006,61467.71,164.01,22962,Vales,PSDB,9,,23,152,67,89.4
4306908.0,430690.0,ENCRUZILHADA DO SUL,2022,133.75,106.25,91.304347826087,82.6086956521739,91.304347826087,73.9130434782609,73.9130434782609,0.657,0.677,0.478,0.875,3347.861,49940.32,7.11,23819,Vales,MDB,8,,56,168,55,74.0
4306924.0,430692.0,ENGENHO VELHO,2022,73.3333333333333,66.6666666666667,77.8584392014519,85.480943738657,85.2994555353902,80.5807622504537,76.2250453720508,0.717,0.735,0.611,0.821,71.191,39157.58,18.20,1296,Norte,PT,2,,7,14,,44.9
4306932.0,430693.0,ENTRE-IJUÍS,2022,50.8333333333333,61.6666666666667,81.1387900355872,86.1209964412811,85.4092526690391,82.2064056939502,81.8505338078292,0.68,0.692,0.548,0.829,553.915,52263.67,16.56,9158,Missioneira,MDB,5,,11,67,20,61.1
4306957.0,430695.0,ENTRE RIOS DO SUL,2022,90.0,63.3333333333333,115.0,105.0,117.5,105.833333333333,106.25,0.703,0.709,0.572,0.857,119.912,78104.77,22.39,2685,Norte,MDB,3,,,18,,73.8
4306973.0,430697.0,EREBANGO,2022,94.1176470588235,70.5882352941177,66.6666666666667,63.3333333333333,63.3333333333333,63.3333333333333,66.6666666666667,0.712,0.689,0.626,0.837,152.793,49785.84,19.99,3054,Norte,MDB,2,,16,25,11,65.1
4307005.0,430700.0,ERECHIM,2022,0.381679389312977,87.3282442748092,62.5,62.5,65.0,62.5,61.6666666666667,0.776,0.782,0.716,0.833,429.164,80385.09,246.30,105705,Norte,MDB,40,,80,713,484,96.4
4307054.0,430705.0,ERNESTINA,2022,100.0,69.6969696969697,80.0,70.0,76.6666666666667,63.3333333333333,63.3333333333333,0.716,0.703,0.612,0.854,238.558,53867.6,12.72,3034,Norte,PP,2,,,18,12,58.8
4307104.0,430710.0,HERVAL,2022,92.0634920634921,88.8888888888889,84.3137254901961,78.4313725490196,80.3921568627451,70.5882352941177,70.5882352941177,0.687,0.73,0.527,0.843,1759.717,32205.23,3.52,6191,Sul,PP,5,,10,33,,70.0
4307203.0,430720.0,ERVAL GRANDE,2022,105.769230769231,107.692307692308,87.8625954198473,90.0763358778626,91.6793893129771,87.0992366412214,87.3282442748092,0.681,0.713,0.501,0.885,285.677,32793.44,17.26,4930,Norte,PTB,6,,5,,,64.8
4307302.0,430730.0,ERVAL SECO,2022,102.816901408451,109.859154929577,81.8181818181818,69.6969696969697,87.8787878787879,75.7575757575758,69.6969696969697,0.685,0.666,0.589,0.821,357.181,44174.33,19.00,6787,Norte,PSDB,7,,7,55,16,51.5
4307401.0,430740.0,ESMERALDA,2022,75.0,129.166666666667,74.6031746031746,80.9523809523809,77.7777777777778,84.1269841269841,88.8888888888889,0.68,0.669,0.569,0.827,829.587,113859.47,3.85,3195,Serra,PP,2,,2,,,65.3
4307450.0,430745.0,ESPERANÇA DO SUL,2022,97.4358974358974,76.9230769230769,105.769230769231,101.923076923077,105.769230769231,107.692307692308,107.692307692308,0.661,0.665,0.55,0.788,148.909,31415.37,21.66,3226,Norte,MDB,4,,,20,,29.3
4307500.0,430750.0,ESPUMOSO,2022,110.919540229885,83.3333333333333,98.5915492957746,90.1408450704225,102.816901408451,111.267605633803,109.859154929577,0.765,0.747,0.677,0.884,783.642,56780.98,19.36,15173,Norte,PDT,7,,12,108,56,77.5
4307559.0,430755.0,ESTAÇÃO,2022,76.4705882352941,75.0,129.166666666667,112.5,112.5,116.666666666667,129.166666666667,0.753,0.752,0.674,0.843,99.757,71277.75,55.96,5582,Norte,PSDB,5,,8,26,19,87.0
4307609.0,430760.0,ESTÂNCIA VELHA,2022,109.78886756238,98.6564299424184,89.7435897435897,84.6153846153846,92.3076923076923,76.9230769230769,76.9230769230769,0.757,0.749,0.652,0.887,51.779,48184.54,925.55,47924,Metropolitana,PSDB,16,,41,252,172,97.1
4307708.0,430770.0,ESTEIO,2022,69.6252465483235,64.2011834319527,91.9540229885057,90.8045977011494,90.8045977011494,81.6091954022989,83.3333333333333,0.754,0.769,0.662,0.843,27.676,52518.32,2751.01,76137,Metropolitana,PP,29,,46,604,233,99.9
4307807.0,430780.0,ESTRELA,2022,96.9976905311778,93.9953810623557,73.5294117647059,75.0,72.0588235294118,73.5294117647059,75.0,0.767,0.776,0.684,0.85,185.032,73856.18,173.94,32183,Vales,PTB,11,,32,218,130,85.7
4307815.0,430781.0,ESTRELA VELHA,2022,110.810810810811,83.7837837837838,95.2015355086372,95.0095969289827,98.4644913627639,98.4644913627639,98.6564299424184,0.679,0.707,0.56,0.792,281.613,47325.31,10.90,3070,Vales,MDB,3,,5,32,,43.5
4307831.0,430783.0,EUGÊNIO DE CASTRO,2022,61.2903225806452,70.9677419354839,64.5956607495069,67.1597633136095,68.836291913215,64.4970414201184,64.2011834319527,0.712,0.697,0.584,0.885,417.821,85401.37,6.30,2633,Missioneira,PP,3,,6,10,,63.8
4307864.0,430786.0,FAGUNDES VARELA,2022,117.391304347826,86.9565217391304,88.4526558891455,92.378752886836,91.6859122401848,93.7644341801386,93.9953810623557,0.763,0.773,0.674,0.852,134.295,73986.01,19.11,2566,Serra,MDB,2,,,8,,55.3
4307906.0,430790.0,FARROUPILHA,2022,91.6067146282974,85.7314148681055,91.8918918918919,97.2972972972973,94.5945945945946,83.7837837837838,83.7837837837838,0.777,0.783,0.696,0.861,361.341,70577.65,194.51,70286,Serra,PP,21,,33,483,310,86.4
4308003.0,430800.0,FAXINAL DO SOTURNO,2022,59.6774193548387,70.9677419354839,74.1935483870968,77.4193548387097,77.4193548387097,70.9677419354839,70.9677419354839,0.72,0.732,0.597,0.854,169.514,44543.92,39.54,6702,Centro-Oeste,PP,6,,5,45,21,73.7
4308052.0,430805.0,FAXINALZINHO,2022,104.761904761905,100.0,91.304347826087,86.9565217391304,100.0,86.9565217391304,86.9565217391304,0.666,0.646,0.571,0.801,143.321,45095.25,17.58,2520,Norte,PDT,2,,8,16,,58.0
4308078.0,430807.0,FAZENDA VILANOVA,2022,119.047619047619,138.095238095238,84.2925659472422,85.4916067146283,90.7673860911271,85.3717026378897,85.7314148681055,0.698,0.726,0.557,0.841,84.794,33970.06,50.60,4291,Vales,PDT,4,,7,32,,57.3
4308102.0,430810.0,FELIZ,2022,108.387096774194,101.935483870968,72.5806451612903,67.741935483871,74.1935483870968,70.9677419354839,70.9677419354839,0.75,0.758,0.658,0.847,94.659,49155.83,145.14,13764,Serra,PSD ,6,,4,98,53,79.4
4308201.0,430820.0,FLORES DA CUNHA,2022,116.266666666667,95.2,119.047619047619,142.857142857143,147.619047619048,100.0,100.0,0.754,0.786,0.642,0.849,276.241,107998.43,111.83,30892,Serra,PP,13,,22,237,124,79.1
4308250.0,430825.0,FLORIANO PEIXOTO,2022,145.454545454545,100.0,126.190476190476,135.714285714286,128.571428571429,138.095238095238,138.095238095238,0.663,0.701,0.486,0.854,168.521,46406.68,9.90,1668,Norte,MDB,2,,,4,,26.4
4308300.0,430830.0,FONTOURA XAVIER,2022,107.865168539326,106.741573033708,94.1935483870968,100.0,101.290322580645,99.3548387096774,101.935483870968,0.661,0.668,0.532,0.812,583.239,27276.97,16.37,9550,Norte,PSD,8,,16,66,16,51.7
4308409.0,430840.0,FORMIGUEIRO,2022,33.7837837837838,94.5945945945946,98.9333333333333,100.266666666667,105.333333333333,93.0666666666667,95.2,0.682,0.69,0.549,0.838,578.875,41044.14,11.08,6413,Centro-Oeste,MDB,5,,9,36,,42.7
4308433.0,430843.0,FORQUETINHA,2022,15.7894736842105,126.315789473684,109.090909090909,127.272727272727,118.181818181818,100.0,100.0,0.683,0.743,0.484,0.886,93.278,26958.94,25.66,2393,Vales,PP,2,,,,,30.7
4308458.0,430845.0,FORTALEZA DOS VALOS,2022,125.0,125.0,110.112359550562,111.23595505618,114.606741573034,106.741573033708,106.741573033708,0.756,0.779,0.663,0.837,650.512,73910.62,6.88,4477,Missioneira,PP,4,,,28,16,72.7
4308508.0,430850.0,FREDERICO WESTPHALEN,2022,99.5359628770302,91.6473317865429,89.1891891891892,85.1351351351351,90.5405405405405,98.6486486486486,94.5945945945946,0.76,0.754,0.688,0.846,264.876,54934.13,123.04,32627,Norte,MDB,12,,42,197,199,83.6
4308607.0,430860.0,GARIBALDI,2022,105.343511450382,86.5139949109415,110.526315789474,115.789473684211,115.789473684211,126.315789473684,126.315789473684,0.786,0.825,0.688,0.856,168.492,103842.78,203.78,34335,Serra,PP,5,,43,202,151,90.0
4308656.0,430865.0,GARRUCHOS,2022,137.5,168.75,131.25,135.416666666667,131.25,127.083333333333,125.0,0.671,0.657,0.553,0.833,803.970,50126.26,3.34,2688,Missioneira,PDT,3,,2,16,,34.2
4308706.0,430870.0,GAURAMA,2022,95.7446808510638,61.7021276595745,96.7517401392111,93.7354988399072,100.46403712297,91.6473317865429,91.6473317865429,0.738,0.733,0.643,0.852,204.428,61609.13,27.71,5665,Norte,PDT,5,,5,38,17,66.4
4308805.0,430880.0,GENERAL CÂMARA,2022,63.75,67.5,94.4020356234097,86.7684478371501,95.9287531806616,87.0229007633588,86.5139949109415,0.686,0.704,0.552,0.832,510.010,30748.5,14.93,7612,Metropolitana,PP,5,,6,37,23,58.7
4308854.0,430885.0,GENTIL,2022,89.2857142857143,85.7142857142857,150.0,137.5,156.25,168.75,168.75,0.733,0.71,0.643,0.863,184.715,87302.71,9.44,1744,Norte,PDT,2,,,,,55.0
4308904.0,430890.0,GETÚLIO VARGAS,2022,93.6305732484076,99.3630573248408,74.468085106383,76.5957446808511,74.468085106383,65.9574468085106,61.7021276595745,0.746,0.747,0.658,0.843,287.466,53003.28,57.75,16602,Norte,PP,7,,12,83,58,89.1
4309001.0,430900.0,GIRUÁ,2022,82.3204419889503,88.9502762430939,75.0,71.25,76.25,66.25,67.5,0.721,0.707,0.629,0.842,855.560,63540.12,18.68,16013,Missioneira,PP,9,,4,113,39,80.9
4309050.0,430905.0,GLORINHA,2022,85.5263157894737,96.0526315789474,78.5714285714286,82.1428571428571,89.2857142857143,89.2857142857143,85.7142857142857,0.714,0.716,0.593,0.859,323.955,77744.69,23.64,7658,Metropolitana,PP,3,,10,51,,54.6
4309100.0,430910.0,GRAMADO,2022,100.0,72.2314049586777,97.4522292993631,101.273885350318,101.273885350318,99.3630573248408,99.3630573248408,0.764,0.783,0.662,0.861,239.341,88848.11,167.69,40134,Serra,PP,18,,31,310,183,86.4
4309126.0,430912.0,GRAMADO DOS LOUREIROS,2022,83.7837837837838,56.7567567567568,92.8176795580111,90.6077348066298,95.0276243093923,88.9502762430939,88.9502762430939,0.685,0.662,0.584,0.832,131.396,43490.18,15.33,2014,Norte,PSB,2,,6,19,,30.8
4309159.0,430915.0,GRAMADO XAVIER,2022,69.2307692307692,84.6153846153846,106.578947368421,92.1052631578947,109.210526315789,97.3684210526316,96.0526315789474,0.634,0.681,0.473,0.792,216.790,37603.56,15.19,3304,Vales,PSB,4,,5,21,,15.4
4309209.0,430920.0,GRAVATAÍ,2022,103.698896820247,89.6171317326411,71.5702479338843,75.702479338843,75.8677685950413,72.0661157024793,72.2314049586777,0.736,0.727,0.636,0.862,468.288,58646.11,566.05,265074,Metropolitana,MDB,97,,282,1919,663,96.1
4309258.0,430925.0,GUABIJU,2022,12.5,50.0,54.0540540540541,56.7567567567568,54.0540540540541,56.7567567567568,56.7567567567568,0.758,0.831,0.612,0.857,146.925,75994.12,9.64,1417,Serra,PP,1,,,,,52.5
4309308.0,430930.0,GUAÍBA,2022,114.21889616464,83.1618334892423,69.2307692307692,92.3076923076923,82.0512820512821,84.6153846153846,84.6153846153846,0.73,0.732,0.639,0.833,377.664,96872.55,247.03,92924,Metropolitana,PDT,16,,107,614,201,97.5
4309407.0,430940.0,GUAPORÉ,2022,89.4578313253012,80.421686746988,89.0979883192732,94.7436729396496,96.2037637897469,89.4224529526282,89.6171317326411,0.765,0.781,0.685,0.837,297.545,50045,84.92,25268,Serra,PDT,15,,7,164,106,91.5
4309506.0,430950.0,GUARANI DAS MISSÕES,2022,72.7272727272727,92.4242424242424,62.5,50.0,62.5,50.0,50.0,0.737,0.698,0.665,0.863,289.516,39884.41,25.51,7415,Missioneira,MDB,7,,,35,16,66.1
4309555.0,430955.0,HARMONIA,2022,144.0,134.0,80.1683816651076,85.9681945743686,88.4939195509822,80.6361085126286,83.1618334892423,0.749,0.748,0.668,0.841,48.540,57073.42,110.76,5378,Metropolitana,PTB,3,,,39,,68.6
4309571.0,430957.0,HERVEIRAS,2022,73.5294117647059,82.3529411764706,75.3012048192771,79.2168674698795,78.9156626506024,80.1204819277108,80.421686746988,0.616,0.67,0.441,0.792,117.981,34492.77,21.69,2565,Vales,PTB,2,,9,,,22.0
4309605.0,430960.0,HORIZONTINA,2022,94.6428571428571,88.8392857142857,100.0,93.9393939393939,104.545454545455,92.4242424242424,92.4242424242424,0.783,0.782,0.716,0.858,229.694,96973.64,82.07,18851,Missioneira,PDT,9,,12,109,86,84.9
4309654.0,430965.0,HULHA NEGRA,2022,123.636363636364,107.272727272727,128.0,138.0,148.0,134.0,134.0,0.643,0.653,0.512,0.796,822.608,38296.52,7.26,5976,Sul,PP,4,,14,66,9,42.8
4309704.0,430970.0,HUMAITÁ,2022,83.3333333333333,97.6190476190476,61.7647058823529,70.5882352941177,67.6470588235294,85.2941176470588,82.3529411764706,0.738,0.732,0.657,0.837,135.010,46575.76,34.67,4681,Missioneira,MDB,3,,3,23,18,63.2
4309753.0,430975.0,IBARAMA,2022,83.7837837837838,91.8918918918919,95.9821428571429,95.5357142857143,97.7678571428571,89.2857142857143,88.8392857142857,0.652,0.686,0.511,0.792,195.426,28260.69,19.10,3732,Vales,MDB,4,,6,15,10,32.5
4309803.0,430980.0,IBIAÇÁ,2022,87.7551020408163,89.7959183673469,110.909090909091,114.545454545455,120.0,105.454545454545,107.272727272727,0.739,0.766,0.593,0.888,348.778,65995.28,12.98,4527,Norte,PP,2,,,20,16,69.6
4309902.0,430990.0,IBIRAIARAS,2022,111.764705882353,100.0,90.4761904761905,90.4761904761905,90.4761904761905,97.6190476190476,97.6190476190476,0.724,0.739,0.615,0.835,280.816,56109.7,23.19,6776,Norte,PTB,5,,4,57,12,56.5
4309951.0,430995.0,IBIRAPUITÃ,2022,81.0810810810811,132.432432432432,86.4864864864865,94.5945945945946,89.1891891891892,91.8918918918919,91.8918918918919,0.638,0.678,0.463,0.828,307.164,50524.24,12.12,3723,Norte,MDB,3,,4,26,,68.6
4310009.0,431000.0,IBIRUBÁ,2022,99.609375,96.484375,77.5510204081633,83.6734693877551,83.6734693877551,91.8367346938775,89.7959183673469,0.765,0.786,0.671,0.848,607.185,79138.28,35.55,21583,Missioneira,REPUBLICANOS,9,,13,154,82,83.3
4310108.0,431010.0,IGREJINHA,2022,86.6913123844732,81.7005545286506,101.470588235294,92.6470588235294,101.470588235294,100.0,100.0,0.721,0.749,0.571,0.876,138.116,79713.31,237.22,32808,Metropolitana,PP,13,,45,303,136,93.7
4310207.0,431020.0,IJUÍ,2022,58.4800741427247,54.4949026876738,124.324324324324,132.432432432432,121.621621621622,132.432432432432,132.432432432432,0.781,0.786,0.707,0.858,688.982,72012.79,123.05,84780,Missioneira,PP,38,,71,540,359,91.4
4310306.0,431030.0,ILÓPOLIS,2022,66.6666666666667,84.4444444444444,92.96875,100.0,96.484375,95.703125,96.484375,0.73,0.756,0.595,0.866,123.602,39668.12,33.63,4157,Vales,MDB,4,,5,28,11,56.1
4310330.0,431033.0,IMBÉ,2022,78.0564263322884,85.5799373040752,81.5157116451017,80.9611829944547,84.6580406654344,81.5157116451017,81.7005545286506,0.764,0.825,0.638,0.847,39.766,28439.7,674.55,26824,Metropolitana,MDB,12,,31,167,57,100.0
4310363.0,431036.0,IMIGRANTE,2022,132.0,132.0,55.5143651529194,60.4263206672845,59.4995366079703,55.1436515291937,54.4949026876738,0.743,0.764,0.635,0.844,71.718,191712.99,42.95,3080,Vales,MDB,4,,1,18,,57.2
4310405.0,431040.0,INDEPENDÊNCIA,2022,89.8305084745763,77.9661016949153,95.5555555555556,88.8888888888889,95.5555555555556,86.6666666666667,84.4444444444444,0.693,0.711,0.576,0.813,358.284,69022.26,17.94,6427,Missioneira,PTB,4,,2,45,19,69.8
4310413.0,431041.0,INHACORÁ,2022,26.9230769230769,88.4615384615385,80.2507836990596,88.0877742946709,89.9686520376176,83.6990595611285,85.5799373040752,0.673,0.647,0.585,0.807,113.749,37932.38,17.71,2014,Missioneira,PTB,2,,6,14,,64.7
4310439.0,431043.0,IPÊ,2022,168.181818181818,156.818181818182,132.0,120.0,124.0,132.0,132.0,0.728,0.751,0.618,0.831,599.032,72776.89,9.01,5399,Serra,MDB,5,,1,48,,59.3
4310462.0,431046.0,IPIRANGA DO SUL,2022,125.0,91.6666666666667,79.6610169491525,81.3559322033898,84.7457627118644,79.6610169491525,77.9661016949153,0.791,0.818,0.698,0.866,158.710,71148.58,10.84,1720,Norte,PTB,2,,,7,,42.9
4310504.0,431050.0,IRAÍ,2022,94.3820224719101,105.61797752809,84.6153846153846,88.4615384615385,100.0,88.4615384615385,88.4615384615385,0.691,0.684,0.59,0.819,181.850,34186.77,41.21,7482,Norte,PP,7,,13,55,15,57.6
4310538.0,431053.0,ITAARA,2022,120.0,96.3636363636364,168.181818181818,163.636363636364,170.454545454545,159.090909090909,156.818181818182,0.76,0.761,0.687,0.841,172.801,54588.39,32.25,5572,Centro-Oeste,PSB,2,,2,33,,80.5
4310553.0,431055.0,ITACURUBI,2022,33.3333333333333,72.2222222222222,108.333333333333,116.666666666667,108.333333333333,91.6666666666667,91.6666666666667,0.657,0.692,0.509,0.804,1120.249,38177.55,2.67,2995,Centro-Oeste,PDT,2,,,19,,45.8
4310579.0,431057.0,ITAPUCA,2022,136.842105263158,136.842105263158,103.370786516854,98.876404494382,107.865168539326,106.741573033708,105.61797752809,0.664,0.709,0.495,0.834,184.673,48467.2,10.49,1937,Norte,DEM,1,,,18,,28.1
4310603.0,431060.0,ITAQUI,2022,83.5390946502058,81.2757201646091,101.818181818182,90.9090909090909,100.0,98.1818181818182,96.3636363636364,0.713,0.687,0.626,0.843,3405.999,57843.3,10.50,35768,Centro-Oeste,PL,11,,58,261,94,89.2
4310652.0,431065.0,ITATI,2022,174.193548387097,264.516129032258,61.1111111111111,61.1111111111111,66.6666666666667,77.7777777777778,72.2222222222222,0.669,0.692,0.524,0.827,205.060,39227.64,12.86,2638,Metropolitana,PP,2,,,,,32.4
4310702.0,431070.0,ITATIBA DO SUL,2022,159.090909090909,131.818181818182,163.157894736842,147.368421052632,157.894736842105,131.578947368421,136.842105263158,0.681,0.696,0.567,0.801,212.669,26531.49,15.08,3208,Norte,PT ,4,,,,,54.2
4310751.0,431075.0,IVORÁ,2022,75.0,125.0,75.3086419753086,80.6584362139918,81.6872427983539,81.4814814814815,81.2757201646091,0.724,0.712,0.602,0.886,122.930,27969.06,15.69,1929,Centro-Oeste,PT ,2,,,,,37.8
4310801.0,431080.0,IVOTI,2022,93.9130434782609,80.8695652173913,135.483870967742,125.806451612903,125.806451612903,264.516129032258,264.516129032258,0.784,0.78,0.729,0.848,63.092,66957.25,364.28,22983,Metropolitana,PP,6,,7,109,112,92.0
4310850.0,431085.0,JABOTICABA,2022,76.9230769230769,87.1794871794872,159.090909090909,154.545454545455,159.090909090909,131.818181818182,131.818181818182,0.658,0.636,0.547,0.82,127.589,28251.78,29.62,3779,Norte,PP,4,,6,24,13,51.8
4310876.0,431087.0,JACUIZINHO,2022,80.9523809523809,71.4285714285714,87.5,137.5,87.5,125.0,125.0,0.662,0.73,0.487,0.817,339.399,61345.9,6.01,2040,Missioneira,PP,1,,,,,29.5
4310900.0,431090.0,JACUTINGA,2022,129.411764705882,82.3529411764706,81.304347826087,76.0869565217391,81.7391304347826,81.304347826087,80.8695652173913,0.726,0.703,0.636,0.855,178.009,56527.61,18.75,3338,Norte,PP,3,,,19,16,72.7
4311007.0,431100.0,JAGUARÃO,2022,75.3086419753086,69.7530864197531,74.3589743589744,82.0512820512821,71.7948717948718,87.1794871794872,87.1794871794872,0.707,0.698,0.608,0.832,2051.845,38897.93,12.97,26603,Sul,MDB,14,,43,174,67,92.9
4311106.0,431110.0,JAGUARI,2022,57.6470588235294,69.4117647058823,66.6666666666667,80.9523809523809,66.6666666666667,76.1904761904762,71.4285714285714,0.712,0.734,0.567,0.866,675.108,31093.37,15.67,10579,Centro-Oeste,MDB,6,,10,44,26,60.5
4311122.0,431112.0,JAQUIRANA,2022,92.3076923076923,111.538461538462,105.882352941176,108.823529411765,111.764705882353,82.3529411764706,82.3529411764706,0.614,0.626,0.475,0.779,908.879,27590.82,4.06,3690,Serra,PP,4,,9,26,7,65.4
4311130.0,431113.0,JARI,2022,36.8421052631579,68.4210526315789,68.8271604938272,74.6913580246914,73.4567901234568,72.2222222222222,69.7530864197531,0.631,0.636,0.473,0.836,853.080,63193.56,3.93,3349,Centro-Oeste,MDB ,2,,,,,27.3
4311155.0,431115.0,JÓIA,2022,181.159420289855,102.898550724638,68.2352941176471,72.9411764705882,71.7647058823529,71.7647058823529,69.4117647058823,0.686,0.671,0.572,0.841,1238.709,48147.78,5.80,7184,Missioneira,PP,6,,13,46,20,30.8
4311205.0,431120.0,JÚLIO DE CASTILHOS,2022,64.9289099526066,82.9383886255924,96.1538461538462,103.846153846154,98.0769230769231,111.538461538462,111.538461538462,0.716,0.733,0.602,0.833,1929.544,71704.26,9.45,18226,Centro-Oeste,PSDB,15,,21,97,48,84.8
4311239.0,431123.0,LAGOA BONITA DO SUL,2022,52.6315789473684,94.7368421052632,65.7894736842105,57.8947368421053,71.0526315789474,65.7894736842105,68.4210526315789,0.67,0.696,0.539,0.801,109.758,37416.33,20.51,2251,Vales,PP,2,,,,,20.6
4311254.0,431125.0,LAGOÃO,2022,89.0909090909091,101.818181818182,100.0,108.695652173913,104.347826086957,102.898550724638,102.898550724638,0.643,0.641,0.505,0.822,387.453,28041.72,13.78,5341,Norte,PDT,4,,11,38,,35.4
4311270.0,431127.0,LAGOA DOS TRÊS CANTOS,2022,45.8333333333333,54.1666666666667,79.6208530805687,80.5687203791469,82.9383886255924,83.8862559241706,82.9383886255924,0.789,0.765,0.754,0.852,138.602,47102.62,12.54,1738,Norte,PTB,2,,,,,64.8
4311304.0,431130.0,LAGOA VERMELHA,2022,86.1333333333333,88.8,68.4210526315789,94.7368421052632,73.6842105263158,94.7368421052632,94.7368421052632,0.738,0.734,0.62,0.885,1272.725,58142.47,21.95,27659,Norte,PP,12,,10,248,76,88.9
4311403.0,431140.0,LAJEADO,2022,99.0685859441152,91.3632514817951,101.818181818182,100.0,98.1818181818182,101.818181818182,101.818181818182,0.778,0.796,0.704,0.84,90.801,72137.22,1026.47,93646,Vales,PP,35,,95,639,469,99.7
4311429.0,431142.0,LAJEADO DO BUGRE,2022,143.333333333333,103.333333333333,50.0,50.0,50.0,54.1666666666667,54.1666666666667,0.613,0.604,0.465,0.822,67.947,25156.9,38.28,2601,Norte,PP,2,,2,24,,32.5
4311502.0,431150.0,LAVRAS DO SUL,2022,4.16666666666667,0.0,86.1333333333333,87.7333333333333,87.4666666666667,88.8,88.8,0.699,0.683,0.577,0.868,2600.969,51675.97,2.75,7157,Sul,PDT,3,,14,46,15,81.8
4311601.0,431160.0,LIBERATO SALZANO,2022,105.555555555556,122.222222222222,94.6655376799323,93.3954276037257,97.3751058425064,92.2946655376799,91.3632514817951,0.685,0.68,0.583,0.81,245.627,31911.94,19.46,4781,Norte,PP,5,,4,35,16,34.1
