ANO,BCG,PENTA,ROTA,MENINGOC,PNEUMO,POLIO,HEPB,IDHM,IDHM Renda,IDHM Educação,IDHM Longevidade,AREA_TERRITORIAL,PIB_PERCAPTA,DENSIDADE_DEMOGRAFICA,POPULACAO,POSTOS,mae_escolaridade_ens_medio,pop_urb(%),MACRORREGIAO_INT,PARTIDO PREFEITOS_INT
2023.0,85.50685425685425,87.0967741935484,95.51910361977174,99.00087270830306,98.8532110091743,96.50389086358356,87.06016311118384,0.763,0.776,0.676,0.849,144.181,78182.4,19.46,4704.0,98.0,34.0,54.1,4.0,2.0
2024.0,55.9503105590062,100.0,95.51910361977174,99.00087270830306,98.8532110091743,96.50389086358356,100.0,0.763,0.776,0.676,0.849,144.181,78182.4,19.46,4704.0,98.0,34.0,54.1,4.0,2.0
2020.0,85.50685425685425,113.513513513514,95.51910361977174,122.08333358333336,110.44448509237219,118.518518518519,113.4063143817545,0.78,0.785,0.6895,0.86,405.034,68227.53,145.6,62543.0,98.0,428.5,86.6,4.0,7.0
2021.0,85.50685425685425,87.0967741935484,95.51910361977174,87.1754878072813,87.8787878787879,107.70655270655271,113.4063143817545,0.78,0.785,0.6895,0.86,405.034,68227.53,145.6,62543.0,98.0,428.5,86.6,4.0,7.0
2022.0,95.83333345833333,87.0967741935484,95.51910361977174,99.00087270830306,98.8532110091743,85.2941176470588,87.06016311118384,0.78,0.785,0.6895,0.86,405.034,68227.53,145.6,62543.0,98.0,428.5,86.6,4.0,7.0
2023.0,125.0,113.513513513514,117.6653439153439,110.480549199085,121.38558201058203,107.70655270655271,113.4063143817545,0.78,0.785,0.6895,0.86,405.034,68227.53,145.6,62543.0,98.0,428.5,86.6,4.0,7.0
2024.0,85.50685425685425,33.12500033333333,28.1105856250365,41.666667,29.166667208333333,41.277890466531446,32.91666683333333,0.78,0.785,0.6895,0.86,405.034,68227.53,145.6,62543.0,98.0,428.5,86.6,4.0,7.0
2020.0,75.70932556349206,140.0,117.6653439153439,133.5763890138889,121.38558201058203,131.21597458391912,140.0,0.7244999999999999,0.734,0.591,0.855,144.181,45625.31,19.46,4704.0,98.0,34.0,72.8,5.0,7.0
2021.0,25.972222722222217,48.95833354166667,84.83330327080324,99.00087270830306,87.8787878787879,74.2857142857143,74.6913580246914,0.7244999999999999,0.734,0.591,0.855,144.181,45625.31,19.46,4704.0,98.0,34.0,72.8,5.0,7.0
2022.0,55.9503105590062,74.6815286624204,73.6418511066398,76.271186440678,76.1904761904762,74.2857142857143,74.6913580246914,0.7244999999999999,0.734,0.591,0.855,144.181,45625.31,19.46,4704.0,98.0,34.0,72.8,5.0,7.0
2023.0,125.0,126.9759485926655,84.83330327080324,122.08333358333336,87.8787878787879,131.21597458391912,126.923076923077,0.7244999999999999,0.734,0.591,0.855,144.181,45625.31,19.46,4704.0,98.0,34.0,72.8,5.0,7.0
2024.0,104.98348072307598,87.0967741935484,73.6418511066398,99.00087270830306,76.1904761904762,74.2857142857143,87.06016311118384,0.7244999999999999,0.734,0.591,0.855,144.181,45625.31,19.46,4704.0,98.0,34.0,72.8,5.0,7.0
2020.0,114.53373015873015,100.0,84.83330327080324,87.1754878072813,87.8787878787879,85.2941176470588,100.0,0.667,0.646,0.576,0.8015000000000001,144.181,45625.31,19.46,4704.0,98.0,34.0,57.45,0.0,4.0
2021.0,85.50685425685425,100.0,84.83330327080324,99.00087270830306,87.8787878787879,96.50389086358356,100.0,0.667,0.646,0.576,0.8015000000000001,144.181,45625.31,19.46,4704.0,98.0,34.0,57.45,0.0,4.0
2022.0,104.98348072307598,100.0,95.51910361977174,87.1754878072813,98.8532110091743,85.2941176470588,87.06016311118384,0.667,0.646,0.576,0.8015000000000001,144.181,45625.31,19.46,4704.0,98.0,34.0,57.45,0.0,4.0
2023.0,104.98348072307598,61.9047619047619,95.51910361977174,99.00087270830306,87.8787878787879,63.3333333333333,61.77257512796453,0.667,0.646,0.576,0.8015000000000001,144.181,45625.31,19.46,4704.0,98.0,34.0,57.45,0.0,4.0
2024.0,95.83333345833333,74.6815286624204,84.83330327080324,76.271186440678,87.8787878787879,74.2857142857143,74.6913580246914,0.667,0.646,0.576,0.8015000000000001,144.181,45625.31,19.46,4704.0,98.0,34.0,57.45,0.0,4.0
2020.0,55.9503105590062,113.513513513514,106.52777786111112,110.480549199085,98.8532110091743,96.50389086358356,113.4063143817545,0.697,0.725,0.563,0.839,144.181,36271.065,19.46,4704.0,98.0,34.0,57.45,3.0,4.0
2021.0,95.83333345833333,100.0,84.83330327080324,76.271186440678,87.8787878787879,85.2941176470588,87.06016311118384,0.697,0.725,0.563,0.839,144.181,36271.065,19.46,4704.0,98.0,34.0,57.45,3.0,4.0
2022.0,114.53373015873015,140.0,84.83330327080324,87.1754878072813,87.8787878787879,85.2941176470588,87.06016311118384,0.697,0.725,0.563,0.839,144.181,36271.065,19.46,4704.0,98.0,34.0,57.45,3.0,4.0
2023.0,75.70932556349206,100.0,95.51910361977174,99.00087270830306,98.8532110091743,96.50389086358356,100.0,0.697,0.725,0.563,0.839,144.181,36271.065,19.46,4704.0,98.0,34.0,57.45,3.0,4.0
2024.0,95.83333345833333,100.0,95.51910361977174,76.271186440678,98.8532110091743,96.50389086358356,100.0,0.697,0.725,0.563,0.839,144.181,36271.065,19.46,4704.0,98.0,34.0,57.45,3.0,4.0
2020.0,104.98348072307598,193.333333333333,161.63690480357144,169.20093795093794,167.60912698412704,185.714285714286,193.8074194324195,0.753,0.761,0.662,0.849,144.181,45625.31,145.6,4704.0,98.0,34.0,80.3,4.0,10.0
2021.0,85.50685425685425,100.0,62.5,53.6144578313253,65.15151533333334,41.277890466531446,49.355158896825394,0.753,0.761,0.662,0.849,144.181,45625.31,145.6,4704.0,98.0,34.0,80.3,4.0,10.0
2022.0,104.98348072307598,100.0,73.6418511066398,65.0,76.1904761904762,74.2857142857143,74.6913580246914,0.753,0.761,0.662,0.849,144.181,45625.31,145.6,4704.0,98.0,34.0,80.3,4.0,10.0
2023.0,95.83333345833333,87.0967741935484,117.6653439153439,76.271186440678,121.38558201058203,85.2941176470588,87.06016311118384,0.753,0.761,0.662,0.849,144.181,45625.31,145.6,4704.0,98.0,34.0,80.3,4.0,10.0
2024.0,114.53373015873015,140.0,84.83330327080324,122.08333358333336,87.8787878787879,131.21597458391912,140.0,0.753,0.761,0.662,0.849,144.181,45625.31,145.6,4704.0,98.0,34.0,80.3,4.0,10.0
2020.0,95.83333345833333,113.513513513514,106.52777786111112,76.271186440678,110.44448509237219,96.50389086358356,113.4063143817545,0.753,0.785,0.646,0.849,144.181,110772.2,145.6,4704.0,98.0,34.0,80.3,4.0,7.0
2021.0,104.98348072307598,100.0,106.52777786111112,110.480549199085,98.8532110091743,96.50389086358356,100.0,0.753,0.785,0.646,0.849,144.181,110772.2,145.6,4704.0,98.0,34.0,80.3,4.0,7.0
2022.0,114.53373015873015,100.0,117.6653439153439,145.45454554545452,144.54365083531744,96.50389086358356,100.0,0.753,0.785,0.646,0.849,144.181,110772.2,145.6,4704.0,98.0,34.0,80.3,4.0,7.0
2023.0,166.18882275132276,113.513513513514,84.83330327080324,99.00087270830306,98.8532110091743,107.70655270655271,113.4063143817545,0.753,0.785,0.646,0.849,144.181,110772.2,145.6,4704.0,98.0,34.0,80.3,4.0,7.0
2024.0,95.83333345833333,100.0,95.51910361977174,110.480549199085,98.8532110091743,96.50389086358356,100.0,0.753,0.785,0.646,0.849,144.181,110772.2,145.6,4704.0,98.0,34.0,80.3,4.0,7.0
2020.0,95.83333345833333,100.0,95.51910361977174,110.480549199085,98.8532110091743,107.70655270655271,100.0,0.667,0.7,0.492,0.855,144.181,45625.31,19.46,4704.0,98.0,34.0,27.3,0.0,2.0
2021.0,25.972222722222217,48.95833354166667,106.52777786111112,110.480549199085,110.44448509237219,107.70655270655271,100.0,0.667,0.7,0.492,0.855,144.181,45625.31,19.46,4704.0,98.0,34.0,27.3,0.0,2.0
2022.0,145.2422175777439,100.0,129.16666675,133.5763890138889,132.142857142857,141.74107151190475,140.0,0.667,0.7,0.492,0.855,144.181,45625.31,19.46,4704.0,98.0,34.0,27.3,0.0,2.0
2023.0,95.83333345833333,166.666666666667,172.91666670833334,231.96530325696995,167.60912698412704,175.52778920425976,166.666666666667,0.667,0.7,0.492,0.855,144.181,45625.31,19.46,4704.0,98.0,34.0,27.3,0.0,2.0
2024.0,95.83333345833333,126.9759485926655,150.6881313131313,122.08333358333336,155.263157894737,131.21597458391912,126.923076923077,0.667,0.7,0.492,0.855,144.181,45625.31,19.46,4704.0,98.0,34.0,27.3,0.0,2.0
2020.0,114.53373015873015,100.0,95.51910361977174,87.1754878072813,98.8532110091743,96.50389086358356,100.0,0.66,0.666,0.534,0.813,676.805,27276.97,19.46,4704.0,98.0,34.0,50.3,0.0,9.0
2021.0,114.53373015873015,113.513513513514,84.83330327080324,87.1754878072813,87.8787878787879,96.50389086358356,100.0,0.66,0.666,0.534,0.813,676.805,27276.97,19.46,4704.0,98.0,34.0,50.3,0.0,9.0
2022.0,104.98348072307598,100.0,95.51910361977174,99.00087270830306,98.8532110091743,96.50389086358356,100.0,0.66,0.666,0.534,0.813,676.805,27276.97,19.46,4704.0,98.0,34.0,50.3,0.0,9.0
2023.0,95.83333345833333,113.513513513514,95.51910361977174,99.00087270830306,98.8532110091743,118.518518518519,113.4063143817545,0.66,0.666,0.534,0.813,676.805,27276.97,19.46,4704.0,98.0,34.0,50.3,0.0,9.0
2024.0,95.83333345833333,100.0,95.51910361977174,99.00087270830306,98.8532110091743,96.50389086358356,100.0,0.66,0.666,0.534,0.813,676.805,27276.97,19.46,4704.0,98.0,34.0,50.3,0.0,9.0
2020.0,95.83333345833333,113.513513513514,106.52777786111112,99.00087270830306,110.44448509237219,107.70655270655271,113.4063143817545,0.687,0.692,0.548,0.839,676.805,36271.065,19.46,4704.0,98.0,34.0,42.9,5.0,2.0
2021.0,15.3846153846154,87.0967741935484,95.51910361977174,99.00087270830306,98.8532110091743,96.50389086358356,100.0,0.687,0.692,0.548,0.839,676.805,36271.065,19.46,4704.0,98.0,34.0,42.9,5.0,2.0
2022.0,35.1909184726522,100.0,95.51910361977174,99.00087270830306,110.44448509237219,96.50389086358356,100.0,0.687,0.692,0.548,0.839,676.805,36271.065,19.46,4704.0,98.0,34.0,42.9,5.0,2.0
2023.0,65.69850288600288,100.0,106.52777786111112,122.08333358333336,110.44448509237219,107.70655270655271,100.0,0.687,0.692,0.548,0.839,676.805,36271.065,19.46,4704.0,98.0,34.0,42.9,5.0,2.0
2024.0,46.1215513794482,87.0967741935484,95.51910361977174,87.1754878072813,98.8532110091743,96.50389086358356,87.06016311118384,0.687,0.692,0.548,0.839,676.805,36271.065,19.46,4704.0,98.0,34.0,42.9,5.0,2.0
2020.0,95.83333345833333,113.513513513514,106.52777786111112,110.480549199085,110.44448509237219,107.70655270655271,113.4063143817545,0.687,0.743,0.4765,0.886,144.181,27276.97,19.46,4704.0,98.0,34.0,31.6,3.0,7.0
2021.0,2.63157894736842,126.9759485926655,28.1105856250365,31.6455696202532,29.166667208333333,41.277890466531446,49.355158896825394,0.687,0.743,0.4765,0.886,144.181,27276.97,19.46,4704.0,98.0,34.0,31.6,3.0,7.0
2022.0,15.3846153846154,126.9759485926655,106.52777786111112,122.08333358333336,121.38558201058203,96.50389086358356,100.0,0.687,0.743,0.4765,0.886,144.181,27276.97,19.46,4704.0,98.0,34.0,31.6,3.0,7.0
2023.0,114.53373015873015,48.95833354166667,50.26348435761521,65.0,52.77777802777778,53.125,49.355158896825394,0.687,0.743,0.4765,0.886,144.181,27276.97,19.46,4704.0,98.0,34.0,31.6,3.0,7.0
2024.0,114.53373015873015,48.95833354166667,28.1105856250365,41.666667,29.166667208333333,41.277890466531446,32.91666683333333,0.687,0.743,0.4765,0.886,144.181,27276.97,19.46,4704.0,98.0,34.0,31.6,3.0,7.0
2020.0,46.1215513794482,126.9759485926655,117.6653439153439,110.480549199085,121.38558201058203,107.70655270655271,126.923076923077,0.753,0.776,0.662,0.839,676.805,78182.4,19.46,4704.0,98.0,34.0,72.8,2.0,7.0
2021.0,95.83333345833333,87.0967741935484,106.52777786111112,110.480549199085,110.44448509237219,107.70655270655271,113.4063143817545,0.753,0.776,0.662,0.839,676.805,78182.4,19.46,4704.0,98.0,34.0,72.8,2.0,7.0
2022.0,125.0,126.9759485926655,106.52777786111112,110.480549199085,110.44448509237219,107.70655270655271,100.0,0.753,0.776,0.662,0.839,676.805,78182.4,19.46,4704.0,98.0,34.0,72.8,2.0,7.0
2023.0,65.69850288600288,113.513513513514,106.52777786111112,110.480549199085,110.44448509237219,118.518518518519,113.4063143817545,0.753,0.776,0.662,0.839,676.805,78182.4,19.46,4704.0,98.0,34.0,72.8,2.0,7.0
2024.0,104.98348072307598,126.9759485926655,129.16666675,133.5763890138889,132.142857142857,131.21597458391912,126.923076923077,0.753,0.776,0.662,0.839,676.805,78182.4,19.46,4704.0,98.0,34.0,72.8,2.0,7.0
2020.0,15.3846153846154,126.9759485926655,117.6653439153439,99.00087270830306,121.38558201058203,118.518518518519,126.923076923077,0.763,0.751,0.6895,0.843,144.181,56792.915,145.6,4704.0,98.0,34.0,83.1,0.0,2.0
2021.0,104.98348072307598,87.0967741935484,73.6418511066398,87.1754878072813,87.8787878787879,85.2941176470588,87.06016311118384,0.763,0.751,0.6895,0.843,144.181,56792.915,145.6,4704.0,98.0,34.0,83.1,0.0,2.0
2022.0,95.83333345833333,87.0967741935484,84.83330327080324,87.1754878072813,87.8787878787879,96.50389086358356,100.0,0.763,0.751,0.6895,0.843,144.181,56792.915,145.6,4704.0,98.0,34.0,83.1,0.0,2.0
2023.0,104.98348072307598,126.9759485926655,95.51910361977174,133.5763890138889,98.8532110091743,118.518518518519,126.923076923077,0.763,0.751,0.6895,0.843,144.181,56792.915,145.6,4704.0,98.0,34.0,83.1,0.0,2.0
2024.0,85.50685425685425,126.9759485926655,150.6881313131313,122.08333358333336,155.263157894737,131.21597458391912,140.0,0.763,0.751,0.6895,0.843,144.181,56792.915,145.6,4704.0,98.0,34.0,83.1,0.0,2.0
2020.0,65.69850288600288,61.9047619047619,39.9399399399399,31.6455696202532,52.77777802777778,53.125,61.77257512796453,0.78,0.825,0.6895,0.855,144.181,99721.8,243.59,4704.0,98.0,34.0,90.5,4.0,7.0
2021.0,104.98348072307598,100.0,140.824915824916,145.45454554545452,144.54365083531744,131.21597458391912,126.923076923077,0.78,0.825,0.6895,0.855,144.181,99721.8,243.59,4704.0,98.0,34.0,90.5,4.0,7.0
2022.0,104.98348072307598,87.0967741935484,106.52777786111112,110.480549199085,110.44448509237219,131.21597458391912,126.923076923077,0.78,0.825,0.6895,0.855,144.181,99721.8,243.59,4704.0,98.0,34.0,90.5,4.0,7.0
2023.0,104.98348072307598,113.513513513514,95.51910361977174,110.480549199085,98.8532110091743,107.70655270655271,113.4063143817545,0.78,0.825,0.6895,0.855,144.181,99721.8,243.59,4704.0,98.0,34.0,90.5,4.0,7.0
2024.0,75.70932556349206,100.0,95.51910361977174,87.1754878072813,98.8532110091743,96.50389086358356,100.0,0.78,0.825,0.6895,0.855,144.181,99721.8,243.59,4704.0,98.0,34.0,90.5,4.0,7.0
2020.0,114.53373015873015,154.36868691035355,140.824915824916,133.5763890138889,144.54365083531744,154.78670634920644,154.72222230555556,0.667,0.658,0.548,0.834,676.805,45625.31,19.46,4704.0,98.0,34.0,35.4,2.0,4.0
2021.0,125.0,113.513513513514,73.6418511066398,76.271186440678,76.1904761904762,85.2941176470588,87.06016311118384,0.667,0.658,0.548,0.834,676.805,45625.31,19.46,4704.0,98.0,34.0,35.4,2.0,4.0
2022.0,135.64380064380063,166.666666666667,129.16666675,133.5763890138889,132.142857142857,131.21597458391912,126.923076923077,0.667,0.658,0.548,0.834,676.805,45625.31,19.46,4704.0,98.0,34.0,35.4,2.0,4.0
2023.0,95.83333345833333,100.0,106.52777786111112,76.271186440678,98.8532110091743,96.50389086358356,100.0,0.667,0.658,0.548,0.834,676.805,45625.31,19.46,4704.0,98.0,34.0,35.4,2.0,4.0
2024.0,104.98348072307598,87.0967741935484,117.6653439153439,65.0,121.38558201058203,85.2941176470588,87.06016311118384,0.667,0.658,0.548,0.834,676.805,45625.31,19.46,4704.0,98.0,34.0,35.4,2.0,4.0
2020.0,104.98348072307598,100.0,95.51910361977174,99.00087270830306,98.8532110091743,107.70655270655271,100.0,0.734,0.734,0.646,0.849,144.181,56792.915,19.46,4704.0,98.0,34.0,64.75,0.0,4.0
2021.0,85.50685425685425,61.9047619047619,95.51910361977174,87.1754878072813,87.8787878787879,85.2941176470588,87.06016311118384,0.734,0.734,0.646,0.849,144.181,56792.915,19.46,4704.0,98.0,34.0,64.75,0.0,4.0
2022.0,95.83333345833333,61.9047619047619,95.51910361977174,99.00087270830306,98.8532110091743,96.50389086358356,87.06016311118384,0.734,0.734,0.646,0.849,144.181,56792.915,19.46,4704.0,98.0,34.0,64.75,0.0,4.0
2023.0,104.98348072307598,100.0,95.51910361977174,110.480549199085,98.8532110091743,107.70655270655271,100.0,0.734,0.734,0.646,0.849,144.181,56792.915,19.46,4704.0,98.0,34.0,64.75,0.0,4.0
2024.0,104.98348072307598,87.0967741935484,84.83330327080324,87.1754878072813,87.8787878787879,96.50389086358356,87.06016311118384,0.734,0.734,0.646,0.849,144.181,56792.915,19.46,4704.0,98.0,34.0,64.75,0.0,4.0
2020.0,75.70932556349206,100.0,106.52777786111112,99.00087270830306,110.44448509237219,96.50389086358356,100.0,0.687,0.7084999999999999,0.548,0.834,405.034,36271.065,19.46,4704.0,98.0,34.0,57.45,1.0,7.0
2021.0,75.70932556349206,100.0,106.52777786111112,99.00087270830306,98.8532110091743,107.70655270655271,100.0,0.687,0.7084999999999999,0.548,0.834,405.034,36271.065,19.46,4704.0,98.0,34.0,57.45,1.0,7.0
2022.0,65.69850288600288,74.6815286624204,95.51910361977174,87.1754878072813,98.8532110091743,85.2941176470588,87.06016311118384,0.687,0.7084999999999999,0.548,0.834,405.034,36271.065,19.46,4704.0,98.0,34.0,57.45,1.0,7.0
2023.0,85.50685425685425,100.0,106.52777786111112,110.480549199085,98.8532110091743,96.50389086358356,100.0,0.687,0.7084999999999999,0.548,0.834,405.034,36271.065,19.46,4704.0,98.0,34.0,57.45,1.0,7.0
2024.0,55.9503105590062,100.0,106.52777786111112,99.00087270830306,110.44448509237219,96.50389086358356,100.0,0.687,0.7084999999999999,0.548,0.834,405.034,36271.065,19.46,4704.0,98.0,34.0,57.45,1.0,7.0
2020.0,104.98348072307598,113.513513513514,106.52777786111112,110.480549199085,110.44448509237219,107.70655270655271,113.4063143817545,0.734,0.7084999999999999,0.646,0.86,144.181,88848.11,19.46,4704.0,98.0,34.0,54.1,0.0,4.0
2021.0,46.1215513794482,100.0,95.51910361977174,87.1754878072813,110.44448509237219,107.70655270655271,113.4063143817545,0.734,0.7084999999999999,0.646,0.86,144.181,88848.11,19.46,4704.0,98.0,34.0,54.1,0.0,4.0
2022.0,85.50685425685425,87.0967741935484,150.6881313131313,133.5763890138889,155.263157894737,164.28571436904764,166.666666666667,0.734,0.7084999999999999,0.646,0.86,144.181,88848.11,19.46,4704.0,98.0,34.0,54.1,0.0,4.0
2023.0,95.83333345833333,154.36868691035355,106.52777786111112,133.5763890138889,121.38558201058203,154.78670634920644,154.72222230555556,0.734,0.7084999999999999,0.646,0.86,144.181,88848.11,19.46,4704.0,98.0,34.0,54.1,0.0,4.0
2024.0,104.98348072307598,61.9047619047619,50.26348435761521,53.6144578313253,41.66666704166666,63.3333333333333,61.77257512796453,0.734,0.7084999999999999,0.646,0.86,144.181,88848.11,19.46,4704.0,98.0,34.0,54.1,0.0,4.0
2020.0,95.83333345833333,140.0,95.51910361977174,122.08333358333336,98.8532110091743,131.21597458391912,140.0,0.743,0.751,0.662,0.843,144.181,56792.915,19.46,4704.0,98.0,34.0,90.5,0.0,7.0
2021.0,114.53373015873015,100.0,73.6418511066398,65.0,76.1904761904762,53.125,61.77257512796453,0.743,0.751,0.662,0.843,144.181,56792.915,19.46,4704.0,98.0,34.0,90.5,0.0,7.0
2022.0,95.83333345833333,100.0,73.6418511066398,76.271186440678,76.1904761904762,63.3333333333333,61.77257512796453,0.743,0.751,0.662,0.843,144.181,56792.915,19.46,4704.0,98.0,34.0,90.5,0.0,7.0
2023.0,114.53373015873015,126.9759485926655,117.6653439153439,110.480549199085,110.44448509237219,118.518518518519,126.923076923077,0.743,0.751,0.662,0.843,144.181,56792.915,19.46,4704.0,98.0,34.0,90.5,0.0,7.0
2024.0,114.53373015873015,100.0,117.6653439153439,110.480549199085,121.38558201058203,107.70655270655271,100.0,0.743,0.751,0.662,0.843,144.181,56792.915,19.46,4704.0,98.0,34.0,90.5,0.0,7.0
2020.0,15.3846153846154,100.0,95.51910361977174,87.1754878072813,98.8532110091743,85.2941176470588,100.0,0.7244999999999999,0.7084999999999999,0.633,0.843,946.9680000000001,68227.53,19.46,4704.0,98.0,34.0,80.3,2.0,7.0
2021.0,85.50685425685425,74.6815286624204,95.51910361977174,99.00087270830306,98.8532110091743,85.2941176470588,100.0,0.7244999999999999,0.7084999999999999,0.633,0.843,946.9680000000001,68227.53,19.46,4704.0,98.0,34.0,80.3,2.0,7.0
2022.0,85.50685425685425,87.0967741935484,73.6418511066398,76.271186440678,76.1904761904762,63.3333333333333,74.6913580246914,0.7244999999999999,0.7084999999999999,0.633,0.843,946.9680000000001,68227.53,19.46,4704.0,98.0,34.0,80.3,2.0,7.0
2023.0,95.83333345833333,126.9759485926655,106.52777786111112,169.20093795093794,110.44448509237219,118.518518518519,126.923076923077,0.7244999999999999,0.7084999999999999,0.633,0.843,946.9680000000001,68227.53,19.46,4704.0,98.0,34.0,80.3,2.0,7.0
2024.0,75.70932556349206,113.513513513514,150.6881313131313,122.08333358333336,155.263157894737,107.70655270655271,113.4063143817545,0.7244999999999999,0.7084999999999999,0.633,0.843,946.9680000000001,68227.53,19.46,4704.0,98.0,34.0,80.3,2.0,7.0
2020.0,95.83333345833333,126.9759485926655,117.6653439153439,133.5763890138889,110.44448509237219,118.518518518519,126.923076923077,0.715,0.717,0.591,0.86,405.034,78182.4,19.46,4704.0,98.0,34.0,54.1,1.0,7.0
2021.0,65.69850288600288,74.6815286624204,117.6653439153439,110.480549199085,121.38558201058203,96.50389086358356,100.0,0.715,0.717,0.591,0.86,405.034,78182.4,19.46,4704.0,98.0,34.0,54.1,1.0,7.0
2022.0,85.50685425685425,100.0,73.6418511066398,87.1754878072813,87.8787878787879,85.2941176470588,87.06016311118384,0.715,0.717,0.591,0.86,405.034,78182.4,19.46,4704.0,98.0,34.0,54.1,1.0,7.0
